Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
trainticket-1.0.0-fa8d9ef,adminbasic,AdminBasicInfoApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-basic-info-service\src\main\java\adminbasic\AdminBasicInfoApplication.java,15
trainticket-1.0.0-fa8d9ef,adminbasic.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-basic-info-service\src\main\java\adminbasic\config\SecurityConfig.java,21
trainticket-1.0.0-fa8d9ef,adminbasic.controller,AdminBasicInfoController,2,0,21,21,90,21,0,0,0.09523809523809523,1,5,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-basic-info-service\src\main\java\adminbasic\controller\AdminBasicInfoController.java,18
trainticket-1.0.0-fa8d9ef,adminbasic.controller,AdminBasicInfoControllerTest,4,0,22,22,137,22,0,0,0.0,0,7,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-basic-info-service\src\test\java\adminbasic\controller\AdminBasicInfoControllerTest.java,26
trainticket-1.0.0-fa8d9ef,adminbasic.entity,PriceInfo,5,0,0,0,10,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-basic-info-service\src\main\java\adminbasic\entity\PriceInfo.java,6
trainticket-1.0.0-fa8d9ef,adminbasic.service,AdminBasicInfoService,0,0,20,0,140,20,1,0,-1.0,2,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-basic-info-service\src\main\java\adminbasic\service\AdminBasicInfoService.java,12
trainticket-1.0.0-fa8d9ef,adminbasic.service,AdminBasicInfoServiceImpl,3,0,21,20,165,21,0,1,0.0,1,5,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-basic-info-service\src\main\java\adminbasic\service\AdminBasicInfoServiceImpl.java,21
trainticket-1.0.0-fa8d9ef,adminbasic.service,AdminBasicInfoServiceImplTest,6,0,21,21,135,21,0,0,0.09523809523809523,0,6,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-basic-info-service\src\test\java\adminbasic\service\AdminBasicInfoServiceImplTest.java,18
trainticket-1.0.0-fa8d9ef,adminorder,AdminOrderApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-order-service\src\main\java\adminorder\AdminOrderApplication.java,15
trainticket-1.0.0-fa8d9ef,adminorder.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-order-service\src\main\java\adminorder\config\SecurityConfig.java,20
trainticket-1.0.0-fa8d9ef,adminorder.controller,AdminOrderController,2,0,5,5,26,5,0,0,0.4,1,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-order-service\src\main\java\adminorder\controller\AdminOrderController.java,14
trainticket-1.0.0-fa8d9ef,adminorder.controller,AdminOrderControllerTest,4,0,6,6,37,6,0,0,0.0,0,3,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-order-service\src\test\java\adminorder\controller\AdminOrderControllerTest.java,22
trainticket-1.0.0-fa8d9ef,adminorder.controller,FoodControllerTest,4,0,8,8,47,8,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-food-service\src\test\java\adminorder\controller\FoodControllerTest.java,23
trainticket-1.0.0-fa8d9ef,adminorder.service,AdminOrderService,0,0,4,0,33,4,1,0,-1.0,2,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-order-service\src\main\java\adminorder\service\AdminOrderService.java,8
trainticket-1.0.0-fa8d9ef,adminorder.service,AdminOrderServiceImpl,3,0,5,4,100,10,0,1,0.0,1,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-order-service\src\main\java\adminorder\service\AdminOrderServiceImpl.java,22
trainticket-1.0.0-fa8d9ef,adminorder.service,AdminOrderServiceImplTest,4,0,9,9,85,9,0,0,0.2222222222222222,0,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-order-service\src\test\java\adminorder\service\AdminOrderServiceImplTest.java,20
trainticket-1.0.0-fa8d9ef,adminorder.service,FoodServiceImplTest,3,0,12,12,75,12,0,0,0.25,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-food-service\src\test\java\adminorder\service\FoodServiceImplTest.java,23
trainticket-1.0.0-fa8d9ef,adminroute,AdminRouteApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-route-service\src\main\java\adminroute\AdminRouteApplication.java,15
trainticket-1.0.0-fa8d9ef,adminroute.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-route-service\src\main\java\adminroute\config\SecurityConfig.java,20
trainticket-1.0.0-fa8d9ef,adminroute.controller,AdminRouteController,2,1,4,4,22,4,0,0,0.5,1,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-route-service\src\main\java\adminroute\controller\AdminRouteController.java,14
trainticket-1.0.0-fa8d9ef,adminroute.controller,AdminRouteControllerTest,4,0,5,5,30,5,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-route-service\src\test\java\adminroute\controller\AdminRouteControllerTest.java,22
trainticket-1.0.0-fa8d9ef,adminroute.service,AdminRouteService,0,0,3,0,25,3,1,0,-1.0,2,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-route-service\src\main\java\adminroute\service\AdminRouteService.java,7
trainticket-1.0.0-fa8d9ef,adminroute.service,AdminRouteServiceImpl,3,1,5,4,72,14,0,1,0.0,1,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-route-service\src\main\java\adminroute\service\AdminRouteServiceImpl.java,19
trainticket-1.0.0-fa8d9ef,adminroute.service,AdminRouteServiceImplTest,6,0,4,4,31,4,0,0,0.5,0,3,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-route-service\src\test\java\adminroute\service\AdminRouteServiceImplTest.java,19
trainticket-1.0.0-fa8d9ef,admintravel,AdminTravelApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-travel-service\src\main\java\admintravel\AdminTravelApplication.java,15
trainticket-1.0.0-fa8d9ef,admintravel.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-travel-service\src\main\java\admintravel\config\SecurityConfig.java,20
trainticket-1.0.0-fa8d9ef,admintravel.controller,AdminTravelController,2,0,5,5,26,5,0,0,0.4,1,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-travel-service\src\main\java\admintravel\controller\AdminTravelController.java,14
trainticket-1.0.0-fa8d9ef,admintravel.controller,AdminTravelControllerTest,4,0,6,6,37,6,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-travel-service\src\test\java\admintravel\controller\AdminTravelControllerTest.java,22
trainticket-1.0.0-fa8d9ef,admintravel.service,AdminTravelService,0,0,4,0,32,4,1,0,-1.0,2,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-travel-service\src\main\java\admintravel\service\AdminTravelService.java,7
trainticket-1.0.0-fa8d9ef,admintravel.service,AdminTravelServiceImpl,3,0,9,7,197,28,0,1,0.0,1,5,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-travel-service\src\main\java\admintravel\service\AdminTravelServiceImpl.java,25
trainticket-1.0.0-fa8d9ef,admintravel.service,AdminTravelServiceImplTest,4,0,11,11,109,11,0,0,0.18181818181818182,0,3,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-travel-service\src\test\java\admintravel\service\AdminTravelServiceImplTest.java,21
trainticket-1.0.0-fa8d9ef,adminuser,AdminUserApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-user-service\src\main\java\adminuser\AdminUserApplication.java,15
trainticket-1.0.0-fa8d9ef,adminuser.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-user-service\src\main\java\adminuser\config\SecurityConfig.java,20
trainticket-1.0.0-fa8d9ef,adminuser.controller,AdminUserController,2,0,5,5,26,5,0,0,0.4,1,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-user-service\src\main\java\adminuser\controller\AdminUserController.java,14
trainticket-1.0.0-fa8d9ef,adminuser.controller,AdminUserControllerTest,4,0,6,6,37,6,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-user-service\src\test\java\adminuser\controller\AdminUserControllerTest.java,22
trainticket-1.0.0-fa8d9ef,adminuser.dto,UserDto,7,0,0,0,12,0,0,0,-1.0,5,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-user-service\src\main\java\adminuser\dto\UserDto.java,5
trainticket-1.0.0-fa8d9ef,adminuser.service,AdminUserService,0,0,4,0,32,4,1,0,-1.0,2,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-user-service\src\main\java\adminuser\service\AdminUserService.java,7
trainticket-1.0.0-fa8d9ef,adminuser.service,AdminUserServiceImpl,3,0,5,4,73,9,0,1,0.0,1,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-user-service\src\main\java\adminuser\service\AdminUserServiceImpl.java,21
trainticket-1.0.0-fa8d9ef,adminuser.service,AdminUserServiceImplTest,4,0,5,5,45,5,0,0,0.4,0,3,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-admin-user-service\src\test\java\adminuser\service\AdminUserServiceImplTest.java,21
trainticket-1.0.0-fa8d9ef,assurance,AssuranceApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\AssuranceApplication.java,15
trainticket-1.0.0-fa8d9ef,assurance.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\config\SecurityConfig.java,20
trainticket-1.0.0-fa8d9ef,assurance.controller,AssuranceController,2,0,9,9,42,9,0,0,0.2222222222222222,1,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\controller\AssuranceController.java,15
trainticket-1.0.0-fa8d9ef,assurance.controller,AssuranceControllerTest,4,0,10,10,57,10,0,0,0.0,0,3,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\test\java\assurance\controller\AssuranceControllerTest.java,26
trainticket-1.0.0-fa8d9ef,assurance.entity,Assurance,3,0,2,2,22,2,0,0,0.0,1,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\entity\Assurance.java,11
trainticket-1.0.0-fa8d9ef,assurance.entity,AssuranceType,3,0,0,0,51,0,0,0,-1.0,2,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\entity\AssuranceType.java,5
trainticket-1.0.0-fa8d9ef,assurance.entity,AssuranceTypeBean,3,0,0,0,17,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\entity\AssuranceTypeBean.java,9
trainticket-1.0.0-fa8d9ef,assurance.entity,PlainAssurance,5,0,1,1,12,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\entity\PlainAssurance.java,10
trainticket-1.0.0-fa8d9ef,assurance.init,InitData,2,0,1,1,9,1,0,0,0.0,0,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\init\InitData.java,17
trainticket-1.0.0-fa8d9ef,assurance.repository,AssuranceRepository,0,0,5,0,34,5,0,0,-1.0,3,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\repository\AssuranceRepository.java,11
trainticket-1.0.0-fa8d9ef,assurance.service,AssuranceService,0,0,8,0,62,8,1,0,-1.0,3,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\service\AssuranceService.java,9
trainticket-1.0.0-fa8d9ef,assurance.service,AssuranceServiceImpl,2,0,8,8,131,20,0,1,0.0,1,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\main\java\assurance\service\AssuranceServiceImpl.java,17
trainticket-1.0.0-fa8d9ef,assurance.service,AssuranceServiceImplTest,3,0,17,17,121,17,0,0,0.11764705882352941,0,6,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-assurance-service\src\test\java\assurance\service\AssuranceServiceImplTest.java,24
trainticket-1.0.0-fa8d9ef,auth,AuthApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\AuthApplication.java,11
trainticket-1.0.0-fa8d9ef,auth.config,WebSecurityConfig,1,0,6,5,31,6,0,0,0.8333333333333334,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\config\WebSecurityConfig.java,27
trainticket-1.0.0-fa8d9ef,auth.constant,AuthConstant,2,2,1,0,10,1,0,0,0.0,1,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\constant\AuthConstant.java,3
trainticket-1.0.0-fa8d9ef,auth.constant,InfoConstant,10,10,1,0,18,1,0,0,0.0,4,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\constant\InfoConstant.java,3
trainticket-1.0.0-fa8d9ef,auth.controller,AuthController,2,0,2,2,20,2,0,0,1.0,1,3,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\controller\AuthController.java,14
trainticket-1.0.0-fa8d9ef,auth.controller,UserController,3,0,4,4,30,4,0,0,0.5,1,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\controller\UserController.java,21
trainticket-1.0.0-fa8d9ef,auth.controller,AuthControllerTest,3,0,3,3,19,3,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\test\java\auth\controller\AuthControllerTest.java,23
trainticket-1.0.0-fa8d9ef,auth.controller,UserControllerTest,5,0,5,5,33,5,0,0,0.0,0,5,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\test\java\auth\controller\UserControllerTest.java,28
trainticket-1.0.0-fa8d9ef,auth.dto,AuthDto,3,0,0,0,9,0,0,0,-1.0,5,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\dto\AuthDto.java,7
trainticket-1.0.0-fa8d9ef,auth.dto,BasicAuthDto,4,0,0,0,10,0,0,0,-1.0,5,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\dto\BasicAuthDto.java,10
trainticket-1.0.0-fa8d9ef,auth.dto,TokenDto,4,0,0,0,10,0,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\dto\TokenDto.java,11
trainticket-1.0.0-fa8d9ef,auth.entity,User,4,0,7,7,30,7,0,0,1.0,7,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\entity\User.java,17
trainticket-1.0.0-fa8d9ef,auth.exception.handler,GlobalExceptionHandler,0,0,1,1,8,1,0,0,-1.0,0,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\exception\handler\GlobalExceptionHandler.java,10
trainticket-1.0.0-fa8d9ef,auth.exception,UserOperationException,1,0,1,1,9,1,0,0,0.0,1,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\exception\UserOperationException.java,3
trainticket-1.0.0-fa8d9ef,auth.init,InitUser,2,0,1,1,19,3,0,0,0.0,0,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\init\InitUser.java,14
trainticket-1.0.0-fa8d9ef,auth.repository,UserRepository,0,0,2,0,17,2,0,0,-1.0,6,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\repository\UserRepository.java,9
trainticket-1.0.0-fa8d9ef,auth.security.jwt,JWTProvider,2,0,2,1,18,2,0,0,0.0,2,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\security\jwt\JWTProvider.java,14
trainticket-1.0.0-fa8d9ef,auth.security,UserDetailsServiceImpl,2,0,1,1,11,1,0,0,0.0,0,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\security\UserDetailsServiceImpl.java,15
trainticket-1.0.0-fa8d9ef,auth.service.impl,TokenServiceImpl,6,0,2,1,41,4,0,0,0.0,1,6,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\service\impl\TokenServiceImpl.java,32
trainticket-1.0.0-fa8d9ef,auth.service.impl,UserServiceImpl,3,0,5,4,60,10,0,0,0.4,1,5,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\service\impl\UserServiceImpl.java,22
trainticket-1.0.0-fa8d9ef,auth.service,TokenService,0,0,1,0,12,1,0,0,-1.0,2,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\service\TokenService.java,7
trainticket-1.0.0-fa8d9ef,auth.service,UserService,0,0,4,0,30,4,0,0,-1.0,4,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\main\java\auth\service\UserService.java,11
trainticket-1.0.0-fa8d9ef,auth.service,TokenServiceImplTest,7,0,3,3,29,3,0,0,0.6666666666666666,0,6,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\test\java\auth\service\TokenServiceImplTest.java,26
trainticket-1.0.0-fa8d9ef,auth.service,UserServiceImplTest,4,0,5,5,31,5,0,0,0.4,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-auth-service\src\test\java\auth\service\UserServiceImplTest.java,22
trainticket-1.0.0-fa8d9ef,fdse.microservice,BasicApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-basic-service\src\main\java\fdse\microservice\BasicApplication.java,15
trainticket-1.0.0-fa8d9ef,fdse.microservice,StationApplication,0,0,2,2,8,2,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-station-service\src\main\java\fdse\microservice\StationApplication.java,15
trainticket-1.0.0-fa8d9ef,fdse.microservice.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-basic-service\src\main\java\fdse\microservice\config\SecurityConfig.java,20
trainticket-1.0.0-fa8d9ef,fdse.microservice.config,SecurityConfig,2,0,4,3,27,4,0,0,1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-station-service\src\main\java\fdse\microservice\config\SecurityConfig.java,21
trainticket-1.0.0-fa8d9ef,fdse.microservice.controller,BasicController,2,0,4,4,23,4,0,0,0.5,1,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-basic-service\src\main\java\fdse\microservice\controller\BasicController.java,16
trainticket-1.0.0-fa8d9ef,fdse.microservice.controller,BasicControllerTest,4,0,4,4,25,4,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-basic-service\src\test\java\fdse\microservice\controller\BasicControllerTest.java,22
trainticket-1.0.0-fa8d9ef,fdse.microservice.controller,StationController,2,0,9,9,38,9,0,0,0.2222222222222222,1,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-station-service\src\main\java\fdse\microservice\controller\StationController.java,19
trainticket-1.0.0-fa8d9ef,fdse.microservice.controller,StationControllerTest,4,0,10,10,63,10,0,0,0.0,0,4,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-station-service\src\test\java\fdse\microservice\controller\StationControllerTest.java,25
trainticket-1.0.0-fa8d9ef,fdse.microservice.service,BasicService,0,0,3,0,21,3,1,0,-1.0,2,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-basic-service\src\main\java\fdse\microservice\service\BasicService.java,10
trainticket-1.0.0-fa8d9ef,fdse.microservice.service,BasicServiceImpl,3,0,12,7,372,50,0,1,0.0,1,2,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-basic-service\src\main\java\fdse\microservice\service\BasicServiceImpl.java,21
trainticket-1.0.0-fa8d9ef,fdse.microservice.service,BasicServiceImplTest,4,0,5,5,54,5,0,0,0.4,0,3,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-basic-service\src\test\java\fdse\microservice\service\BasicServiceImplTest.java,21
trainticket-1.0.0-fa8d9ef,fdse.microservice.service,StationService,0,0,9,0,11,9,1,0,-1.0,3,0,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-station-service\src\main\java\fdse\microservice\service\StationService.java,9
trainticket-1.0.0-fa8d9ef,fdse.microservice.service,StationServiceImpl,3,0,9,9,113,23,0,1,0.0,1,1,C:\Users\ale\Desktop\projects\trainticket-1.0.0-fa8d9ef\ts-station-service\src\main\java\fdse\microservice\service\StationServiceImpl.java,15
